Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
650,CA-2020-001276,2021-10-20,2021-10-25,First Class,CU-00687,Customer_687,Corporate,United States,New York,Massachusetts,76964,East,PRD-BIN-9268,Office Supplies,Binders,Storex DuraTech,873.64,1,0.0,143.78
651,CA-2020-000738,2020-12-27,2020-12-31,Second Class,CU-00291,Customer_291,Consumer,United States,Boston,New York,87180,East,PRD-BOO-2843,Furniture,Bookcases,Altra Furniture,272.78,2,0.2,13.2
652,CA-2020-000364,2019-08-08,2019-08-14,First Class,CU-00290,Customer_290,Corporate,United States,Seattle,Utah,56405,West,PRD-PAP-5798,Office Supplies,Paper,Xerox 4200,1912.76,3,0.4,428.92
653,CA-2019-001643,2020-06-28,2020-07-02,Second Class,CU-00594,Customer_594,Consumer,United States,Seattle,Utah,13358,West,PRD-BOO-1190,Furniture,Bookcases,Altra Furniture,778.56,1,0.0,58.86
654,CA-2019-001725,2019-09-14,2019-09-16,Standard Class,CU-00265,Customer_265,Home Office,United States,Detroit,Kansas,81658,Central,PRD-COP-9759,Technology,Copiers,Xerox DocuCenter,3470.99,2,0.0,834.38
655,CA-2022-000876,2019-02-15,2019-02-20,Second Class,CU-00678,Customer_678,Consumer,United States,St. Louis,Minnesota,65694,Central,PRD-FUR-4513,Furniture,Furnishings,Eldon Desk,1404.23,7,0.5,143.06
656,CA-2021-001276,2020-04-21,2020-04-25,Standard Class,CU-00097,Customer_97,Corporate,United States,San Francisco,Utah,24150,West,PRD-APP-4056,Office Supplies,Appliances,Honeywell Heater,421.39,7,0.0,47.92
657,CA-2021-001096,2020-09-10,2020-09-14,Standard Class,CU-00427,Customer_427,Corporate,United States,Philadelphia,Connecticut,46492,East,PRD-BOO-6208,Furniture,Bookcases,Altra Furniture,7722.25,3,0.0,543.32
658,CA-2020-001484,2022-12-04,2022-12-08,Standard Class,CU-00565,Customer_565,Consumer,United States,Chicago,Kansas,26616,Central,PRD-SUP-9957,Office Supplies,Supplies,Crayola Crayons,2179.61,2,0.0,41.0
659,CA-2019-000471,2019-08-03,2019-08-09,Second Class,CU-00255,Customer_255,Consumer,United States,Detroit,Wisconsin,77760,Central,PRD-COP-7169,Technology,Copiers,Brother MFC,10817.88,6,0.1,3199.01
660,CA-2021-000586,2022-03-07,2022-03-11,Second Class,CU-00139,Customer_139,Corporate,United States,Detroit,Kansas,59959,Central,PRD-ACC-6575,Technology,Accessories,Verbatim DVD,12367.4,3,0.0,1532.51
661,CA-2022-000108,2022-11-28,2022-12-05,Second Class,CU-00551,Customer_551,Corporate,United States,Washington DC,Connecticut,42295,East,PRD-ACC-2857,Technology,Accessories,Verbatim DVD,326.14,1,0.0,62.59
662,CA-2020-000552,2020-05-24,2020-05-28,Standard Class,CU-00008,Customer_8,Corporate,United States,Minneapolis,Wisconsin,51207,Central,PRD-BIN-9432,Office Supplies,Binders,Avery Heavy Duty,1076.12,3,0.1,129.74
663,CA-2022-001713,2022-04-03,2022-04-07,Standard Class,CU-00052,Customer_52,Corporate,United States,Dallas,Tennessee,79514,South,PRD-TAB-5488,Furniture,Tables,Bevis Round,7061.62,4,0.1,-352.55
664,CA-2021-000221,2021-05-17,2021-05-23,Same Day,CU-00327,Customer_327,Consumer,United States,Los Angeles,Arizona,51254,West,PRD-STO-9806,Office Supplies,Storage,Fellowes Bankers,2411.09,5,0.3,170.73
665,CA-2022-000172,2021-01-26,2021-01-30,Standard Class,CU-00648,Customer_648,Consumer,United States,Washington DC,Massachusetts,41787,East,PRD-PAP-4019,Office Supplies,Paper,Xerox 4200,1636.47,4,0.0,250.39
666,CA-2021-001737,2021-05-21,2021-05-24,Standard Class,CU-00673,Customer_673,Corporate,United States,Los Angeles,California,98508,West,PRD-CHA-5818,Furniture,Chairs,Hon 5700,922.52,1,0.5,81.95
667,CA-2019-001485,2019-02-26,2019-03-01,Standard Class,CU-00655,Customer_655,Consumer,United States,New Orleans,Georgia,61136,South,PRD-BOO-7103,Furniture,Bookcases,Bush Bookcase,13648.73,5,0.0,964.8
668,CA-2020-001063,2021-11-23,2021-11-30,First Class,CU-00455,Customer_455,Consumer,United States,New York,Maine,87176,East,PRD-STO-4209,Office Supplies,Storage,Eldon Stackables,963.38,5,0.1,97.5
669,CA-2022-000162,2020-06-22,2020-06-28,Second Class,CU-00235,Customer_235,Home Office,United States,Miami,Florida,63549,South,PRD-PAP-3412,Office Supplies,Paper,Hammermill Copy,3312.21,3,0.0,673.87
670,CA-2019-001176,2022-11-27,2022-12-02,First Class,CU-00272,Customer_272,Home Office,United States,Dallas,Mississippi,55314,South,PRD-SUP-8556,Office Supplies,Supplies,Crayola Crayons,2804.77,3,0.2,51.67
671,CA-2019-000195,2021-10-28,2021-11-01,Second Class,CU-00347,Customer_347,Consumer,United States,Los Angeles,Idaho,40482,West,PRD-FUR-1515,Furniture,Furnishings,Eldon Desk,2728.02,3,0.0,357.26
672,CA-2019-000158,2019-11-12,2019-11-19,Second Class,CU-00661,Customer_661,Home Office,United States,New York,Massachusetts,35368,East,PRD-MAC-2390,Technology,Machines,Sharp Calculat,5400.93,2,0.0,296.7
673,CA-2019-001003,2022-02-10,2022-02-15,Second Class,CU-00622,Customer_622,Corporate,United States,Minneapolis,Illinois,35117,Central,PRD-ART-6793,Office Supplies,Art,Dixon Ticonderoga,2366.48,3,0.0,428.83
674,CA-2020-000748,2020-02-03,2020-02-05,First Class,CU-00236,Customer_236,Home Office,United States,Boston,Connecticut,93275,East,PRD-ENV-9934,Office Supplies,Envelopes,Staples Business,289.02,2,0.2,41.16
675,CA-2019-001744,2021-06-21,2021-06-25,Standard Class,CU-00269,Customer_269,Consumer,United States,Baltimore,Pennsylvania,61948,East,PRD-BOO-6658,Furniture,Bookcases,Altra Furniture,3160.31,7,0.2,173.63
676,CA-2022-001461,2021-08-31,2021-09-05,Standard Class,CU-00677,Customer_677,Home Office,United States,Las Vegas,Colorado,18645,West,PRD-BOO-6251,Furniture,Bookcases,Bush Bookcase,946.71,1,0.1,56.88
677,CA-2020-001958,2021-12-16,2021-12-21,Standard Class,CU-00698,Customer_698,Corporate,United States,St. Louis,Wisconsin,86850,Central,PRD-BOO-6152,Furniture,Bookcases,Atlantic Oskar,4581.49,2,0.0,330.92
678,CA-2022-001807,2022-12-26,2022-12-30,Second Class,CU-00662,Customer_662,Consumer,United States,New York,New Hampshire,59982,East,PRD-CHA-8365,Furniture,Chairs,Hon 5700,641.56,1,0.0,74.22
679,CA-2021-001786,2021-11-24,2021-11-30,Standard Class,CU-00017,Customer_17,Consumer,United States,Minneapolis,Missouri,32597,Central,PRD-COP-3387,Technology,Copiers,Canon imageCLASS,1507.94,1,0.0,464.97
680,CA-2020-000396,2019-04-03,2019-04-10,Second Class,CU-00393,Customer_393,Corporate,United States,Kansas City,Wisconsin,25022,Central,PRD-SUP-7328,Office Supplies,Supplies,ACCO Binder,462.64,1,0.3,7.53
681,CA-2019-001967,2022-08-23,2022-08-27,Standard Class,CU-00317,Customer_317,Consumer,United States,Las Vegas,Arizona,51854,West,PRD-ACC-5527,Technology,Accessories,Kensington Lock,5261.49,2,0.2,687.78
682,CA-2019-001915,2020-02-11,2020-02-16,Standard Class,CU-00389,Customer_389,Home Office,United States,Houston,Texas,10478,South,PRD-PHO-3988,Technology,Phones,Motorola Smart,2158.49,1,0.0,346.1
683,CA-2020-001884,2022-09-30,2022-10-04,Same Day,CU-00231,Customer_231,Consumer,United States,New York,New Jersey,66734,East,PRD-BOO-7438,Furniture,Bookcases,Bush Bookcase,2471.01,5,0.0,178.57
684,CA-2020-000956,2021-03-27,2021-04-01,Standard Class,CU-00562,Customer_562,Consumer,United States,St. Louis,Indiana,23182,Central,PRD-MAC-1687,Technology,Machines,Sharp Calculat,124.62,2,0.3,5.97
685,CA-2019-000825,2021-03-06,2021-03-11,Second Class,CU-00497,Customer_497,Corporate,United States,St. Louis,Wisconsin,30880,Central,PRD-COP-9520,Technology,Copiers,Brother MFC,4573.97,5,0.5,1253.55
686,CA-2020-001118,2021-01-13,2021-01-17,Second Class,CU-00719,Customer_719,Consumer,United States,Boston,New Jersey,33672,East,PRD-TAB-1382,Furniture,Tables,Bevis Round,1079.64,3,0.0,-51.77
687,CA-2021-001785,2019-06-11,2019-06-16,Standard Class,CU-00499,Customer_499,Consumer,United States,Portland,California,49678,West,PRD-FUR-2193,Furniture,Furnishings,Deflect-O Panel,1858.52,4,0.5,171.88
688,CA-2022-000944,2022-05-18,2022-05-21,Second Class,CU-00145,Customer_145,Corporate,United States,Portland,Arizona,60475,West,PRD-CHA-2505,Furniture,Chairs,Staples Hyken,5574.51,3,0.1,404.48
689,CA-2021-001761,2021-01-20,2021-01-24,Standard Class,CU-00592,Customer_592,Consumer,United States,Washington DC,New York,44646,East,PRD-FUR-7108,Furniture,Furnishings,Tensor Lamp,2492.05,2,0.3,232.02
690,CA-2021-000940,2019-02-06,2019-02-13,Same Day,CU-00482,Customer_482,Home Office,United States,Miami,Texas,85303,South,PRD-TAB-6606,Furniture,Tables,Chromcraft T,4625.92,2,0.0,-180.78
691,CA-2022-001676,2019-07-02,2019-07-06,Standard Class,CU-00430,Customer_430,Consumer,United States,Atlanta,Texas,17656,South,PRD-SUP-3636,Office Supplies,Supplies,Eldon Tape,2588.27,3,0.0,40.47
692,CA-2019-000089,2019-05-01,2019-05-07,Same Day,CU-00112,Customer_112,Home Office,United States,Houston,Arkansas,18639,South,PRD-ACC-2903,Technology,Accessories,Logitech M325,7434.18,3,0.3,1464.88
693,CA-2020-000316,2019-03-31,2019-04-05,Standard Class,CU-00016,Customer_16,Corporate,United States,Dallas,Mississippi,20599,South,PRD-TAB-3230,Furniture,Tables,Bretford CR4500,56.31,1,0.1,-2.5
694,CA-2019-000279,2022-12-27,2022-12-31,Standard Class,CU-00264,Customer_264,Consumer,United States,Baltimore,Maryland,83632,East,PRD-CHA-7769,Furniture,Chairs,La-Z-Boy,5145.29,3,0.1,360.69
695,CA-2021-001328,2021-11-20,2021-11-27,Standard Class,CU-00047,Customer_47,Consumer,United States,Washington DC,Pennsylvania,91842,East,PRD-COP-9821,Technology,Copiers,Xerox DocuCenter,3587.8,1,0.0,766.61
696,CA-2019-001539,2021-08-17,2021-08-23,Standard Class,CU-00543,Customer_543,Corporate,United States,Minneapolis,Michigan,19007,Central,PRD-FUR-5194,Furniture,Furnishings,DAX Frame,2077.48,2,0.4,197.15
697,CA-2019-000759,2020-02-01,2020-02-06,Same Day,CU-00646,Customer_646,Home Office,United States,Chicago,Wisconsin,68694,Central,PRD-FUR-9879,Furniture,Furnishings,Tensor Lamp,3884.47,2,0.0,390.02
698,CA-2022-001322,2020-11-15,2020-11-18,Standard Class,CU-00211,Customer_211,Consumer,United States,Las Vegas,California,53364,West,PRD-MAC-7446,Technology,Machines,Cubify CubeX,3556.84,2,0.0,166.86
699,CA-2019-001117,2020-11-13,2020-11-20,First Class,CU-00103,Customer_103,Corporate,United States,Baltimore,New York,80889,East,PRD-APP-6070,Office Supplies,Appliances,Fellowes Shredder,1924.73,3,0.2,261.2
700,CA-2019-000192,2022-05-15,2022-05-22,Second Class,CU-00735,Customer_735,Home Office,United States,St. Louis,Wisconsin,22419,Central,PRD-FUR-8293,Furniture,Furnishings,Tensor Lamp,534.98,3,0.0,45.85
701,CA-2021-000920,2019-12-29,2020-01-05,Standard Class,CU-00011,Customer_11,Home Office,United States,Atlanta,Georgia,99468,South,PRD-COP-8171,Technology,Copiers,Canon imageCLASS,17694.42,5,0.0,5649.77
702,CA-2019-000621,2020-11-21,2020-11-25,First Class,CU-00045,Customer_45,Consumer,United States,New York,Connecticut,24548,East,PRD-BIN-5253,Office Supplies,Binders,Cardinal Premier,2139.18,2,0.0,267.76
703,CA-2020-000797,2022-05-03,2022-05-08,Second Class,CU-00694,Customer_694,Consumer,United States,Minneapolis,Michigan,70777,Central,PRD-MAC-4778,Technology,Machines,Cubify CubeX,2421.91,3,0.5,105.68
704,CA-2019-001457,2020-07-22,2020-07-26,Second Class,CU-00642,Customer_642,Home Office,United States,Philadelphia,Pennsylvania,10393,East,PRD-COP-1747,Technology,Copiers,Brother MFC,5719.36,2,0.0,1466.52
705,CA-2022-000825,2021-01-05,2021-01-09,Standard Class,CU-00499,Customer_499,Consumer,United States,Seattle,Oregon,81492,West,PRD-LAB-3400,Office Supplies,Labels,Xerox 1900,470.4,1,0.0,79.98
706,CA-2020-000440,2019-05-01,2019-05-04,Second Class,CU-00274,Customer_274,Corporate,United States,Washington DC,New Jersey,81761,East,PRD-STO-5305,Office Supplies,Storage,Iris Stacking,836.98,1,0.0,66.11
707,CA-2019-001407,2022-04-04,2022-04-09,Standard Class,CU-00009,Customer_9,Consumer,United States,San Francisco,Arizona,50207,West,PRD-COP-1045,Technology,Copiers,HP LaserJet,2637.04,2,0.3,593.67
708,CA-2022-001110,2021-02-16,2021-02-20,Second Class,CU-00587,Customer_587,Corporate,United States,New York,Maine,37854,East,PRD-TAB-5683,Furniture,Tables,Chromcraft T,992.54,1,0.0,-40.3
709,CA-2019-000032,2019-05-23,2019-05-25,Standard Class,CU-00523,Customer_523,Consumer,United States,Seattle,Colorado,22484,West,PRD-ACC-1760,Technology,Accessories,Kensington Lock,90.23,2,0.1,18.02
710,CA-2019-000288,2021-06-28,2021-07-02,Second Class,CU-00570,Customer_570,Consumer,United States,New York,New Jersey,61456,East,PRD-BOO-6480,Furniture,Bookcases,Atlantic Oskar,9415.7,6,0.3,733.08
711,CA-2019-000153,2019-12-17,2019-12-22,Second Class,CU-00184,Customer_184,Corporate,United States,New Orleans,Florida,21498,South,PRD-PAP-3744,Office Supplies,Paper,Southworth 25%,396.6,2,0.3,75.47
712,CA-2020-001605,2021-12-02,2021-12-05,Second Class,CU-00731,Customer_731,Home Office,United States,Portland,Colorado,56363,West,PRD-TAB-3065,Furniture,Tables,Bretford CR4500,734.03,1,0.0,-29.26
713,CA-2022-000782,2022-08-18,2022-08-24,Second Class,CU-00501,Customer_501,Consumer,United States,Portland,Oregon,22972,West,PRD-BIN-6776,Office Supplies,Binders,Avery Heavy Duty,3165.62,5,0.0,429.52
714,CA-2021-000194,2021-10-27,2021-10-31,Standard Class,CU-00708,Customer_708,Corporate,United States,Washington DC,Pennsylvania,24688,East,PRD-LAB-6127,Office Supplies,Labels,Avery Labels,841.18,3,0.5,121.2
715,CA-2021-001653,2021-09-07,2021-09-12,First Class,CU-00177,Customer_177,Corporate,United States,New York,Connecticut,40976,East,PRD-COP-9970,Technology,Copiers,HP LaserJet,4981.44,6,0.4,1230.11
716,CA-2022-001764,2019-10-10,2019-10-13,Standard Class,CU-00235,Customer_235,Consumer,United States,Houston,Georgia,77359,South,PRD-BIN-1884,Office Supplies,Binders,Avery Heavy Duty,262.79,1,0.0,26.53
717,CA-2019-001377,2020-07-24,2020-07-28,Standard Class,CU-00728,Customer_728,Home Office,United States,Boston,Pennsylvania,46362,East,PRD-CHA-9599,Furniture,Chairs,Hon 5700,384.13,3,0.5,36.17
718,CA-2019-001922,2022-07-22,2022-07-26,Standard Class,CU-00106,Customer_106,Consumer,United States,Los Angeles,Oregon,14733,West,PRD-CHA-3149,Furniture,Chairs,Hon 5700,588.5,1,0.4,59.18
719,CA-2020-000206,2021-05-05,2021-05-09,Standard Class,CU-00451,Customer_451,Corporate,United States,Philadelphia,New Hampshire,22260,East,PRD-FUR-4228,Furniture,Furnishings,DAX Frame,1231.82,1,0.2,156.23
720,CA-2022-001837,2019-09-28,2019-10-04,Standard Class,CU-00306,Customer_306,Consumer,United States,Baltimore,New Hampshire,39392,East,PRD-BIN-7811,Office Supplies,Binders,Avery Heavy Duty,1465.57,3,0.5,141.83
721,CA-2021-001092,2019-09-02,2019-09-09,Standard Class,CU-00122,Customer_122,Corporate,United States,Las Vegas,Idaho,38595,West,PRD-CHA-2095,Furniture,Chairs,Staples Hyken,2097.44,3,0.0,230.52
722,CA-2020-000125,2021-01-24,2021-01-31,First Class,CU-00525,Customer_525,Consumer,United States,Boston,New Jersey,83030,East,PRD-PAP-1664,Office Supplies,Paper,Georgia-Pacific,1011.49,2,0.4,151.82
723,CA-2019-000579,2020-09-07,2020-09-12,Standard Class,CU-00427,Customer_427,Consumer,United States,Boston,Maryland,43388,East,PRD-PAP-4216,Office Supplies,Paper,Georgia-Pacific,2186.26,3,0.0,365.03
724,CA-2020-001100,2019-09-23,2019-09-29,First Class,CU-00141,Customer_141,Consumer,United States,Minneapolis,Iowa,34873,Central,PRD-PAP-2449,Office Supplies,Paper,Hammermill Copy,183.05,1,0.0,34.65
725,CA-2021-001148,2022-10-22,2022-10-27,First Class,CU-00319,Customer_319,Corporate,United States,Atlanta,Florida,23292,South,PRD-APP-2607,Office Supplies,Appliances,Fellowes Shredder,3350.77,3,0.0,311.11
726,CA-2021-000326,2022-02-20,2022-02-24,Standard Class,CU-00231,Customer_231,Corporate,United States,Detroit,Missouri,36347,Central,PRD-CHA-8551,Furniture,Chairs,Staples Hyken,2569.78,6,0.0,235.67
727,CA-2022-001665,2022-12-17,2022-12-23,Standard Class,CU-00707,Customer_707,Home Office,United States,Philadelphia,Pennsylvania,20313,East,PRD-PHO-1458,Technology,Phones,Motorola Smart,3773.93,2,0.1,600.55
728,CA-2019-001160,2022-12-29,2023-01-04,Standard Class,CU-00403,Customer_403,Consumer,United States,Miami,Mississippi,86916,South,PRD-MAC-4266,Technology,Machines,Cisco TelePresence,1284.25,2,0.1,77.98
729,CA-2021-000125,2020-07-28,2020-07-31,Standard Class,CU-00314,Customer_314,Corporate,United States,Chicago,Wisconsin,37344,Central,PRD-FUR-1362,Furniture,Furnishings,Tensor Lamp,2919.66,2,0.4,442.19
730,CA-2022-000135,2021-01-30,2021-02-04,Standard Class,CU-00140,Customer_140,Corporate,United States,Portland,Oregon,52348,West,PRD-STO-2848,Office Supplies,Storage,Eldon Stackables,1056.66,4,0.1,108.92
731,CA-2019-000472,2019-09-08,2019-09-15,Standard Class,CU-00317,Customer_317,Corporate,United States,Boston,Massachusetts,60437,East,PRD-FUR-5060,Furniture,Furnishings,Deflect-O Panel,1524.26,4,0.0,213.28
732,CA-2019-001831,2022-09-09,2022-09-15,Standard Class,CU-00172,Customer_172,Corporate,United States,St. Louis,Wisconsin,38837,Central,PRD-BOO-9751,Furniture,Bookcases,Bush Bookcase,4966.6,3,0.1,272.3
733,CA-2021-001365,2022-02-14,2022-02-18,First Class,CU-00667,Customer_667,Consumer,United States,New Orleans,Arkansas,22108,South,PRD-FUR-3887,Furniture,Furnishings,Tensor Lamp,5733.65,2,0.0,830.11
734,CA-2021-000972,2019-12-02,2019-12-08,Standard Class,CU-00592,Customer_592,Consumer,United States,Washington DC,Virginia,94255,East,PRD-ACC-6594,Technology,Accessories,Kensington Lock,9123.04,5,0.1,1418.49
735,CA-2019-000140,2019-01-07,2019-01-10,Standard Class,CU-00665,Customer_665,Corporate,United States,Minneapolis,Missouri,71345,Central,PRD-ACC-3498,Technology,Accessories,Verbatim DVD,4452.4,4,0.4,655.74
736,CA-2022-000235,2022-10-29,2022-11-01,Same Day,CU-00233,Customer_233,Home Office,United States,New York,Massachusetts,73418,East,PRD-FUR-6239,Furniture,Furnishings,Deflect-O Panel,2839.51,2,0.1,362.05
737,CA-2022-000604,2022-07-09,2022-07-14,Second Class,CU-00531,Customer_531,Corporate,United States,Philadelphia,New Jersey,79348,East,PRD-BIN-4251,Office Supplies,Binders,Avery Heavy Duty,458.68,1,0.0,67.11
738,CA-2020-001601,2022-07-16,2022-07-22,Standard Class,CU-00241,Customer_241,Consumer,United States,Baltimore,Massachusetts,85446,East,PRD-MAC-7119,Technology,Machines,Lexmark Laser,7667.2,6,0.2,317.39
739,CA-2020-000960,2022-05-20,2022-05-25,Standard Class,CU-00036,Customer_36,Consumer,United States,Minneapolis,Missouri,78447,Central,PRD-FUR-4638,Furniture,Furnishings,DAX Frame,1602.28,4,0.1,193.11
740,CA-2021-001414,2021-11-13,2021-11-16,Standard Class,CU-00103,Customer_103,Consumer,United States,Baltimore,Maine,15971,East,PRD-ART-4275,Office Supplies,Art,Faber-Castell Pencils,226.11,2,0.1,26.92
741,CA-2021-001647,2020-01-10,2020-01-15,Standard Class,CU-00269,Customer_269,Home Office,United States,Las Vegas,Idaho,92853,West,PRD-PHO-5294,Technology,Phones,Motorola Smart,1583.3,2,0.0,214.03
742,CA-2019-000339,2022-12-29,2023-01-03,First Class,CU-00735,Customer_735,Consumer,United States,San Francisco,Oregon,31153,West,PRD-FAS-3522,Office Supplies,Fasteners,Staples Pushpin,1663.96,2,0.3,328.69
743,CA-2020-000735,2019-04-28,2019-05-02,First Class,CU-00491,Customer_491,Home Office,United States,San Francisco,Colorado,63087,West,PRD-MAC-7088,Technology,Machines,Lexmark Laser,4097.32,3,0.4,240.56
744,CA-2020-001542,2021-03-23,2021-03-28,Standard Class,CU-00791,Customer_791,Consumer,United States,Baltimore,New York,45593,East,PRD-ART-1103,Office Supplies,Art,Faber-Castell Pencils,537.3,2,0.3,102.34
745,CA-2021-001348,2021-02-28,2021-03-03,Standard Class,CU-00065,Customer_65,Corporate,United States,Los Angeles,Washington,38803,West,PRD-SUP-7542,Office Supplies,Supplies,Dixon Pencil,895.66,1,0.1,16.47
746,CA-2020-001412,2020-05-29,2020-06-03,Standard Class,CU-00351,Customer_351,Consumer,United States,Chicago,Indiana,51736,Central,PRD-ACC-2416,Technology,Accessories,Verbatim DVD,2620.96,2,0.1,524.61
747,CA-2021-000843,2020-03-09,2020-03-14,Standard Class,CU-00173,Customer_173,Consumer,United States,Baltimore,New Jersey,87650,East,PRD-STO-4028,Office Supplies,Storage,Fellowes Bankers,675.98,1,0.3,38.44
748,CA-2020-001904,2019-10-06,2019-10-11,Standard Class,CU-00545,Customer_545,Consumer,United States,New York,Maine,22595,East,PRD-FUR-4306,Furniture,Furnishings,Eldon Desk,3213.01,3,0.4,363.24
749,CA-2020-000861,2020-03-17,2020-03-20,Second Class,CU-00399,Customer_399,Consumer,United States,Baltimore,New Hampshire,72202,East,PRD-STO-2309,Office Supplies,Storage,Eldon Stackables,4728.91,4,0.0,364.21
